글번호,노동지청명,사업장명,공사장명,인정일
14532,평택,주식회사블루핸즈/한국알박(주),,2021-11-29
14533,대전청,가로등이야기주식회사,,2021-11-29
14534,인천북부,화성,,2021-11-29
14535,평택,주식회사이앤이시스템,,2021-11-29
14536,부산청,부산시설공단,부산광역시시설관리공단(중앙공원),2021-11-29
14537,경기,DDAM,,2021-11-29
14538,대구서부,(주)월성,,2021-11-29
14539,영주,태봉식품,,2021-11-29
14540,양산,밀양시시설관리공단(공공하수처리장),,2021-11-29
14541,양산,양산시시설관리공단(유산폐기물매립장),,2021-11-29
14542,양산,(주)오륙,,2021-11-29
14543,서울서부,(주)피닉스엔지니어링,,2021-11-29
14544,경기,미광인더스트리(주),,2021-11-29
14545,부산북부,주식회사제니엘텍,,2021-11-29
14546,중부청,신한일렉트로닉주식회사,,2021-11-29
14547,경기,(주)한도,,2021-11-29
14548,경기,주식회사엘에스티엠,,2021-11-29
14549,인천북부,주식회사세움하우징,,2021-11-29
14550,대전청,주식회사지씨트레이딩,,2021-11-29
14551,서울동부,나사산업안전(주)_건물등관리사업,이마트왕십리점,2021-11-29
14552,서울관악,신우산업관리(주),롯데백화점 관악점,2021-11-29
14553,부산동부,(주)맥서브,해운대지팝,2021-11-29
14554,서울강남,(주)한화에스테이트,압구정한화갤러리아동관,2021-11-29
14555,부산북부,삼성물산(주),웰스토리르노삼성부산중앙,2021-11-29
14556,서울동부,(주)유켄씨인터텍,이마트왕십리점,2021-11-29
14557,부산청,(주)KT,(주)케이티 서면지점,2021-11-29
14558,부산북부,(주)KT,(주)케이티 북부산지사,2021-11-29
14559,부산북부,삼성물산(주),웰스토리르노삼성부산장미,2021-11-29
14560,서울청,(주)세루,롯데쇼핑(주)청량리점,2021-11-29
14561,서울강남,(주)위례자동차서비스,,2021-11-29
14562,부산청,(주)KT,(주)케이티 남부산지사,2021-11-29
14563,서울관악,제이제이케터링(주),제이제이케터링(주) 롯데관악,2021-11-29
14564,부산청,(주)KT,부산/경남광역본부 부산/경남고객본부 고객Care센터,2021-11-29
14565,서울북부,강북구도시관리공단(문화정보도서관),,2021-11-29
14566,천안,(주)신세계푸드,트레이더스 천안아산점,2021-11-29
14567,구미,(주)KT,(주)케이티 구미지사 김천지점,2021-11-29
14568,부산청,부산시설공단,부산시설공단(어린이대공원사업소),2021-11-29
14569,부산청,부산시설공단,주차장관리,2021-11-29
14570,부산청,엔지엘주식회사,,2021-11-29
14571,서울청,(주)아비바코리아,,2021-11-29
14572,서울동부,주식회사에스에스지닷컴,(주)SSG.COM 왕십리점,2021-11-29
14573,부산북부,삼성물산(주),웰스토리르노삼성부산한마음,2021-11-29
14574,서울관악,지구이앤에스주식회사,롯데쇼핑(주)관악점,2021-11-29
14575,서울서부,용산구시설관리공단,용산꿈나무종합타운,2021-11-29
14576,서울청,신우산업관리(주),신우산업관리(주)롯데백화점청량리,2021-11-29
14577,서울남부,케이텍맨파워(주),한무쇼핑-목동점,2021-11-29
14578,부산동부,(주)신세계푸드,신세계푸드/조선비치호텔,2021-11-29
14579,서울강남,케이디에프에스주식회사,KT수서,2021-11-29
14580,서울청,(주)KT,(주)케이티 서초지점,2021-11-29
14581,서울동부,(주)휴:콥,롯데마트(주)월드점,2021-11-29
14582,서울청,(주)케이티국제통신센터,,2021-11-29
14583,울산,(주)현대그린푸드,서연씨엔에프,2021-11-29
14584,부산북부,삼성물산(주),웰스토리르노삼성부산목련,2021-11-29
14585,인천북부,(주)바이오코스텍,,2021-11-29
14586,서울청,(주)진풍푸드서비스,(주)진풍푸드서비스 롯데백화점 청량리점,2021-11-29
14587,서울남부,케이디에프에스주식회사,KT여의도,2021-11-29
14588,양산,양산시시설관리공단(주민편익시설),,2021-11-29
14589,울산,주식회사세원에스엔피,,2021-11-29
14590,영주,(주)KT,(주)케이티 구미지사 상주지점,2021-11-29
14591,서울청,제이제이케터링(주),제이제이케터링(주)한전경인건설본부,2021-11-29
14592,서울청,우지기업(주),롯데청량리점,2021-11-29
14593,서울남부,본푸드서비스주식회사,본우리집밥 이마트 신월점,2021-11-29
14594,서울강남,(주)프로에스콤,롯데백화점 강남점,2021-11-29
14595,서울동부,(주)더맨,월드마트,2021-11-29
14596,서울서부,(주)KT,(주)케이티 원효지사,2021-11-29
14597,서울청,(주)KT,(주)케이티(서울국제통신센터),2021-11-29
14598,부산청,(주)KT,(주)케이티 서부산지사,2021-11-29
14599,양산,양산시시설관리공단,,2021-11-29
14600,부산동부,부산시설공단(부산추모공원),,2021-11-29
14601,서울북부,강북구도시관리공단(강북웰빙센타),,2021-11-29
14602,서울동부,(주)미래비엠,(주)미래비엠 왕십리점,2021-11-29
14603,부산청,(주)KT,부산/경남광역본부 부산/경남NW운용본부 부산/경남ICT기술담당,2021-11-29
14604,서울남부,미성엠프로주식회사,현대백화점 목동점,2021-11-29
14605,부산청,도로교통공단,,2021-11-29
14606,중부청,（주）티오에스,롯데마트 송도점,2021-11-29
14607,부산청,(주)KT,(주)케이티 대연지사,2021-11-29
14608,서울관악,(주)동양이엠에스,롯데쇼핑(주)관악점,2021-11-29
14609,서울청,(주)아스타아이비에스,아스타아이비에스 SK네트웍스,2021-11-29
14610,부산청,(주)KT,(주)케이티 영도지점,2021-11-29
14611,중부청,(주)아스타아이비에스,공항철도 차량기지,2021-11-29
14612,서울동부,(주)진주랑,홈플러스 강동점,2021-11-29
14613,양산,(주)신세계푸드,이마트 양산점(신세계푸드),2021-11-29
14614,부산북부,삼성물산(주),웰스토리르노삼성부산동백,2021-11-29
14615,양산,양산시시설관리공단(대운산자연휴양림),,2021-11-29
14616,부산북부,(주)동신모텍부산공장,,2021-11-29
14617,서울강남,(주)에프엠텍,갤러리아백화점(명품관)현장,2021-11-29
14618,천안,(주)두정테크,,2021-11-30
14619,천안,당진기업(주),,2021-11-30
14620,청주,연성산업주식회사,,2021-11-30
14621,청주,(주)대청이엔지,,2021-11-30
14622,청주,삼표피앤씨(주)청주공장,,2021-11-30
14623,청주,(주)팔도진천공장,,2021-11-30
14624,청주,(주)맥테크놀러지,,2021-11-30
14625,청주,주식회사킹스코진천공장,,2021-11-30
14626,충주,(주)나람,,2021-11-30
14627,청주,이화칼텍(주),,2021-11-30
14628,경기,송도산업주식회사,,2021-11-30
14629,진주,동양특수포장,,2021-11-30
14630,대구청,농업회사법인(주)이비채,,2021-11-30
14631,경기,(주)덕우산업,,2021-11-30
14632,대구청,한빛테크,,2021-11-30
14633,창원,(주)산호목재상사,,2021-11-30
14634,충주,성원건기,,2021-11-30
14635,천안,유진기업(주)천안,,2021-11-30
14636,광주청,현대개발(주),,2021-11-30
14637,천안,고려기초소재(주),,2021-11-30
14638,청주,주식회사스마트도어,,2021-11-30
14639,광주청,(주)태금솔루션,,2021-11-30
14640,평택,제이씨앤엠주식회사,,2021-11-30
14641,창원,(주)한국마이콤창원지점,,2021-11-30
14642,원주,(주)에스에이치엘,,2021-11-30
14643,서울북부,나래식품,,2021-11-30
14644,충주,창영케미칼,,2021-11-30
14645,광주청,(주)이솔,,2021-11-30
14646,대구청,（주）영천알씨,,2021-11-30
14647,충주,(주)대혜건축음성공장,,2021-11-30
14648,서울북부,주식회사온누리모터스,,2021-11-30
14649,광주청,(주)지금강이엔지,,2021-11-30
14650,창원,(주)에스유,,2021-11-30
14651,창원,(주)산호수출포장,,2021-11-30
14652,천안,아일수지공업(주),,2021-11-30
14653,경기,(주)사이로직,,2021-11-30
14654,서울북부,유니비스주식회사,,2021-11-30
14655,충주,우덕자원주식회사,,2021-11-30
14656,경기,동성다이캐스팅,,2021-11-30
14657,창원,의성정밀,,2021-11-30
14658,충주,(주)인산,,2021-11-30
14659,대구청,(주)대하정공,,2021-11-30
14660,경기,덕우산업,,2021-11-30
14661,평택,KC코트렐(주),,2021-11-30
14662,광주청,(주)지코엔지니어링,,2021-11-30
14663,청주,(주)율성금속,,2021-11-30
14664,창원,(주)삼일씨엔에스칠서,,2021-11-30
14665,안산,(주)한국프로테크,,2021-11-30
14666,경기,다산에프엠주식회사,,2021-11-30
14667,충주,(주)천보정밀,,2021-11-30
14668,대구서부,대구환경공단북부사업소,,2021-11-30
14669,광주청,(주)다원엔지니어링,,2021-11-30
14670,대구청,(주)케이티 북대구지사,,2021-11-30
14671,전주,주택관리공단(주),주택관리공단(주)전주평화푸른마을,2021-11-30
14672,광주청,주식회사코하스아이디,,2021-11-30
14673,광주청,(주)KT,전남/전북광역본부 전남/전북NW운용본부 전남/전북코어운용센터,2021-11-30
14674,충주,진웅기업,,2021-11-30
14675,광주청,(주)KT,전남/전북광역본부 전남/전북고객본부 고객Care센터,2021-11-30
14676,광주청,(주)풀무원푸드앤컬처,풀무원푸드앤컬처 매일유업광주공장,2021-11-30
14677,청주,(주)KT,(주)케이티 진천지사,2021-11-30
14678,대구청,(주)KT,(주)케이티 동대구지사,2021-11-30
14679,광주청,(주)KT,전남/전북광역본부 전남/전북NW운용본부 전남/전북ICT기술담당,2021-11-30
14680,대구청,(주)KT,(주)케이티 대구/경북코어운용센터,2021-11-30
14681,청주,모딘원진（주）（ModineOnegeneCorp．）,,2021-11-30
14682,대구서부,주식회사한국이엔지,,2021-11-30
14683,대구청,(주)KT,(주) 케이티 대구엔지니어링센터,2021-11-30
14684,충주,"중원주식회사(JOONGWONCO.,LTD.)",,2021-11-30
14685,대구서부,대구환경공단달성사업소,,2021-11-30
14686,서울서부,(주)현대그린푸드,현대백신촌,2021-11-30
14687,성남,(주)테크윈시스템,,2021-12-01
14688,성남,사랑on,,2021-12-01
14689,성남,다인바이오(주),,2021-12-01
14690,성남,(주)금왕산업개발,,2021-12-01
14691,성남,주식회사화소반,,2021-12-01
14692,성남,(주)씨에이치엠,(주)씨에이치엠 분당사옥,2021-12-01
14693,성남,농업회사법인주식회사아그로비즈,,2021-12-01
14694,성남,칸켄테크노코리아주식회사,SK하이닉스 이천사업장,2021-12-01
14695,성남,주식회사여주현대공업사,,2021-12-01
14696,성남,(주)보화산업,,2021-12-01
14697,성남,한국수자원공사한강보관리단,,2021-12-01
14698,성남,(주)KT,(주)케이티 양평지점,2021-12-01
14699,성남,(주)KT,(주)케이티 경기광주지점,2021-12-01
14700,성남,(주)경성,(주)경성/파리크라상 현장,2021-12-01
14701,성남,주식회사코엔서비스분당발전본부,,2021-12-01
14702,성남,(주)경향특수,,2021-12-01
14703,성남,skn테크노파크입주자협의회,,2021-12-01
14704,성남,(주)이티엠,(주)이티엠 미트센터,2021-12-01
14705,서울동부,(주)신세계푸드,이마트왕십리점-직원식당,2021-12-02
14706,서울강남,(주)신세계푸드,신세계푸드-보노보노삼성점,2021-12-02
14707,포항,한승케미칼(주),,2021-12-03
14708,진주,티더블유아이（주）,,2021-12-03
14709,영월,(합)삼성레미콘,,2021-12-03
14710,포항,주식회사에스피네이처포항사업소,,2021-12-03
14711,포항,(주)안국,,2021-12-03
14712,강릉,강릉자비아동복지센터,,2021-12-03
14713,구미,주식회사에이스이노테크,,2021-12-06
14714,영주,(주)KT,(주)케이티 안동지사 문경지점,2021-12-06
14715,안동,한국교통안전공단,교통안전공단안동자동차검사소,2021-12-06
14716,구미,한국석유관리원,한국석유관리원 대구경북본부,2021-12-06
14717,안동,국립공원공단주왕산국립공원사무소,,2021-12-06
14718,안동,의성군장애인보호작업장,,2021-12-06
14719,익산,(유)원더스,,2021-12-08
14720,익산,유한회사유신공업사,,2021-12-08
14721,군산,세광테크,,2021-12-08
14722,여수,(주)에스엠씨,,2021-12-08
14723,부천,(주)씨엔에프텍,,2021-12-10
14724,목포,주식회사케이에스메이트,진도빌딩,2021-12-12
14725,목포,주식회사케이에스메이트,해남빌딩,2021-12-12
14726,목포,주식회사케이에스메이트,완도빌딩,2021-12-12
14727,목포,주식회사케이에스메이트,목포빌딩,2021-12-12
14728,목포,주식회사케이에스메이트,용당빌딩,2021-12-12
14729,목포,주식회사케이에스메이트,강진빌딩,2021-12-12
14730,목포,주식회사케이에스메이트,대불빌딩,2021-12-12
14731,목포,주식회사케이에스메이트,장흥빌딩,2021-12-12
14732,목포,주식회사케이에스메이트,영암빌딩,2021-12-12
14733,목포,주식회사케이에스메이트,무안빌딩,2021-12-12
14734,천안,주식회사은하촌농업회사법인,,2021-12-13
14735,천안,"코스모폴주식회사COSMOPOLCO.,LTD",,2021-12-13
14736,천안,(주)대호산업당진공장,,2021-12-13
14737,서산,환경시설관리(주)서산2,,2021-12-13
14738,서산,에어퍼스트(서산현대오일뱅크현장),,2021-12-13
14739,천안,파워오토메이션주식회사,,2021-12-13
14740,천안,국일철강산업주식회사,,2021-12-13
14741,울산,환경시설관리(주)울산,,2021-12-13
14742,천안,씨에프테크놀로지주식회사,,2021-12-13
14743,천안,(주)씨앤티,,2021-12-13
14744,천안,(주)현대그린푸드,현대모비스천안,2021-12-13
14745,천안,(주)에스원,아산LCD,2021-12-13
14746,서산,(주)현대그린푸드,현대오일뱅크,2021-12-13
14747,천안,(주)정석지앤씨,,2021-12-13
14748,천안,(주)에이스로보테크,,2021-12-13
14749,천안,주식회사제이앤에스솔루션,,2021-12-13
14750,보령,주식회사해피디아,,2021-12-13
14751,목포,(유)도영산업,,2021-12-14
14752,대전청,주택관리공단(주),주택관리공단(주) 논산대교관리소,2021-12-14
14753,서산,대호산업(주),,2021-12-14
14754,대전청,천안논산고속도로(주),,2021-12-14
14755,부천,(주)상원기계,,2021-12-14
14756,대전청,주택관리공단(주),주택관리공단(주)법동3관리소,2021-12-14
14757,목포,주식회사유경이엔지,,2021-12-14
14758,부천,지에스가스텍(주),,2021-12-14
14759,부천,(주)삼미도장,,2021-12-14
14760,목포,(주)KT,전남/전북광역본부 전남/전북고객본부 목포지사,2021-12-14
14761,보령,주택관리공단(주),주택관리공단(주)읍내2관리소,2021-12-14
14762,성남,세일하이텍주식회사,,2021-12-15
14763,부천,（주）뉴이스트원테크,,2021-12-15
14764,성남,주택관리공단(주),주택관리공단(주)하남풍산2관리소,2021-12-15
14765,서울남부,(주)지앤비시스템,신세계 백화점 영등포점,2021-12-15
14766,경기,(주)파코엔지니어링,,2021-12-15
14767,부천,다호알앤피주식회사,,2021-12-15
14768,서울남부,(주)풀무원푸드앤컬처,풀무원푸드앤컬처 신세계백화점 영등포,2021-12-15
14769,서울남부,주식회사엘켐텍,,2021-12-15
14770,부천,세진피앤디,,2021-12-15
14771,성남,(주)명인에프엔비,,2021-12-15
14772,부천,(주)SVC,,2021-12-15
14773,강원,주식회사엠아이제이,,2021-12-15
14774,부천,（주）기연테크,,2021-12-15
14775,성남,(주)엔아이디에스,,2021-12-15
14776,안산,유일금속,,2021-12-15
14777,부천,(주)우정테크,,2021-12-15
14778,서울동부,(주)아트디앤피,,2021-12-15
14779,부천,우리관리(주)백송마을동남@관리사무소,,2021-12-15
14780,부천,주식회사대명,,2021-12-15
14781,성남,（주）대한웰빙은박-광주지점,,2021-12-15
14782,성남,클럽데몬스트레이션서비스코리아주식회사,CDS코리아 하남점,2021-12-15
14783,서울서부,서울홍은초등학교,,2021-12-15
14784,원주,(주)현대그린푸드,현대모비스강원부품,2021-12-15
14785,부천,(주)삼구아이앤씨,GS파워 부천,2021-12-15
14786,서울청,합자회사성진기업,,2021-12-15
14787,경기,보성EcoNest,,2021-12-15
14788,서울청,(주)티씨아이네트,,2021-12-15
14789,서울강남,(주)현대그린푸드,현대백화점 무역센터점(직원식당),2021-12-15
14790,서울청,(주)에스원,생명서초,2021-12-15
14791,포항,(주)에이프로젠메디신포항지점,,2021-12-16
14792,대전청,(주)상원켐,,2021-12-16
14793,청주,롯데쇼핑(주),롯데쇼핑(주) 아울렛 청주점,2021-12-16
14794,충주,창영메디칼(주)지점,,2021-12-16
14795,의정부,(주)비젼텍스,,2021-12-16
14796,창원,주식회사창원,,2021-12-16
14797,의정부,(주)청아,,2021-12-16
14798,의정부,한국정밀강구주식회사,,2021-12-16
14799,대전청,(주)KT,(주)케이티 서대전지사,2021-12-16
14800,대전청,(주)KT,(주)케이티 서대전지사,2021-12-16
14801,부산동부,(주)토아스,,2021-12-16
14802,대전청,(주)KT,(주)KT논산지사,2021-12-16
14803,울산,주식회사대원이엔엠,,2021-12-16
14804,울산,주식회사　성진하이텍,,2021-12-16
14805,창원,주식회사브이티엘,,2021-12-16
14806,포항,신창가설테크주식회사,,2021-12-16
14807,의정부,(주)신흥커플링,,2021-12-16
14808,대전청,(주)KT,KT유성지사,2021-12-16
14809,부산청,(주)소나테크,,2021-12-16
14810,의정부,(주)청암,,2021-12-16
14811,의정부,재경가구산업(주),,2021-12-16
14812,부산북부,삼화스틸(주),,2021-12-16
14813,부산청,대원산업비앤비침대,,2021-12-16
14814,청주,제룡산업(주),,2021-12-16
14815,울산,부산경남우유협동조합,,2021-12-16
14816,울산,현대계전산업(주),,2021-12-16
14817,부산청,부산시설공단(플랫폼),,2021-12-16
14818,의정부,주식회사다원체어스,,2021-12-16
14819,충주,(주)대성엠디아이(주)석교사업소,,2021-12-16
14820,진주,주택관리공단(주),주택관리공단 정촌올리움,2021-12-16
14821,의정부,(주)KT,(주)케이티 남양주지점,2021-12-16
14822,부산청,춘하추동관광협동조합,,2021-12-16
14823,의정부,주택관리공단(주)장암1관리소,,2021-12-16
14824,울산,(주)현대그린푸드,현대모비스울산,2021-12-16
14825,중부청,유진기업(주)송도,,2021-12-17
14826,중부청,유진기업(주)인천(주),,2021-12-17
14827,대구서부,(주)경보텍,,2021-12-17
14828,대구서부,주택관리공단(주),주택관리공단(주)한실1관리소,2021-12-17
14829,포항,(주)제이에스시,,2021-12-17
14830,대구서부,케이피테크주식회사,,2021-12-17
14831,서울동부,(주)한영디자인,,2021-12-17
14832,대구서부,유피아이,,2021-12-17
14833,대구서부,(주)한영프론텍,,2021-12-17
14834,인천북부,(주)달리팩,,2021-12-17
14835,익산,(주)새만금농산농업회사법인,,2021-12-17
14836,인천북부,(주)인우아이엔씨,,2021-12-17
14837,대구서부,주식회사크레진,,2021-12-17
14838,군산,유진기업（주）군산,,2021-12-17
14839,대구서부,윤성산업(주),,2021-12-17
14840,인천북부,주식회사제일솔루션,,2021-12-17
14841,인천북부,（주）알이씨,,2021-12-17
14842,중부청,(주)로지스앤텍,,2021-12-17
14843,인천북부,주식회사명성디씨,,2021-12-17
14844,인천북부,알에스코리아(주),,2021-12-17
14845,포항,탑테크(주),,2021-12-17
14846,서울남부,(주)현대그린푸드,로라스블랑 더현대서울,2021-12-17
14847,서울동부,서울특별시강동구도시관리공단(주차),고덕어울림수영장,2021-12-17
14848,서울북부,서울도시철도그린환경주식회사,신내기지관리소,2021-12-17
14849,인천북부,인천광역시부평구시설관리공단(부평구청시설관리),,2021-12-17
14850,충주,삼표피앤씨(주)제천공장,,2021-12-18
14851,대구서부,（주）벽산엔지니어링,,2021-12-18
14852,청주,(주)서흥오송2공장,,2021-12-18
14853,청주,삼표레일웨이(주),,2021-12-18
14854,청주,주식회사플렉스로직,,2021-12-18
14855,청주,(주)에스와이폴리텍,,2021-12-18
14856,천안,(주)삼중,,2021-12-18
14857,천안,환경시설관리(주)천안,,2021-12-18
14858,대전청,주택관리공단(주),주택관리공단(주)대전천동1관리소,2021-12-18
14859,천안,(주)샘텍아산지점,,2021-12-18
14860,원주,성경산업(주),,2021-12-18
14861,천안,（주）현대유리,,2021-12-18
14862,서울관악,(주)다호트로닉,,2021-12-18
14863,보령,엘켐실리콘즈코리아주식회사,,2021-12-18
14864,대구청,(주)삼우알루미늄,,2021-12-18
14865,대전청,주택관리공단(주),주택관리공단(주)대전구봉마을8-2관리소,2021-12-18
14866,대구청,(주)모빌퍼스,,2021-12-18
14867,서울동부,(주)동부피앤비,,2021-12-18
14868,천안,(주)윈탑,,2021-12-18
14869,대구청,(주)서명/제조업,,2021-12-18
14870,천안,(주)지엔씨에너지_공장,,2021-12-18
14871,원주,주택관리공단(주)원주무실5관리소,,2021-12-18
14872,보령,주택관리공단(주),주택관리공단(주)홍성남장2관리소,2021-12-18
14873,충주,주택관리공단(주),주택관리공단(주)연수2주공관리소,2021-12-18
14874,서울청,동대문구시설관리공단(이문체육문화센터팀),,2021-12-18
14875,원주,(주)엠에스그리드,,2021-12-18
14876,보령,주택관리공단(주),주택관리공단- 보령동대4관리소,2021-12-18
14877,서울청,(주)아이비에스인더스트리,서울씨티타워,2021-12-18
14878,충주,(주)신세계푸드,충주이마트,2021-12-18
14879,강원,(주)KT,(주)케이티 춘천지사,2021-12-18
14880,보령,주택관리공단(주),주택관리공단(주)명천2관리소,2021-12-18
14881,서울청,동대문구시설관리공단(구민체육센터팀),,2021-12-18
14882,강원,(주)KT,(주)케이티 화천지사,2021-12-18
14883,충주,주택관리공단(주),주택관리공단（주）제천장락１관리소,2021-12-18
14884,안산,(주)청우씨엔티,,2021-12-19
14885,진주,환경시설관리(주)거창,,2021-12-19
14886,창원,한산스크류(주),,2021-12-19
14887,구미,(주)디에스티,,2021-12-19
14888,통영,환경시설관리(주)거제,,2021-12-19
14889,안산,(주)거성하이피,,2021-12-19
14890,구미,신화정밀(주）,,2021-12-19
14891,양산,서륭기계(주),,2021-12-19
14892,안산,(주)한국플렉스,,2021-12-19
14893,제주,동홍5아파트입주자대표회의,,2021-12-19
14894,안산,(주)케이지시스템,,2021-12-19
14895,창원,(주)케이와이엠텍,,2021-12-19
14896,창원,환경시설관리(주)진북,,2021-12-19
14897,양산,주식회사보연엔지니어링,,2021-12-19
14898,안동,농협양곡(주)안동라이스센터,,2021-12-19
14899,구미,에스티피주식회사,,2021-12-19
14900,진주,환경시설관리(주)함양,,2021-12-19
14901,경기,태형물산(주)향남사업소,,2021-12-19
14902,안동,(주)정광,,2021-12-19
14903,창원,(주)케이와이엠텍지점,,2021-12-19
14904,진주,환경시설관리(주)합천폐기물,,2021-12-19
14905,안산,(주)삼우스텐레스,,2021-12-19
14906,통영,주식회사맥산,,2021-12-19
14907,안산,세원금속,,2021-12-19
14908,평택,주식회사세미메카,,2021-12-19
14909,안산,히타치금속한국주식회사,,2021-12-19
14910,양산,（주）제노라인,,2021-12-19
14911,양산,양산시시설관리공단(문화예술회관),,2021-12-19
14912,창원,(주)신세계푸드,(주)신세계푸드(이마트마산점-직원식당,2021-12-19
14913,통영,(주)신세계푸드,신세계푸드(통영이마트점),2021-12-19
14914,창원,지오인프라(주),,2021-12-19
14915,성남,(주)에이치앤에스,,2021-12-19
14916,양산,양산폐수종말처리시설,,2021-12-19
14917,창원,(주)신세계푸드,신세계푸드-창원이마트,2021-12-19
14918,양산,양산시시설관리공단(웅산문화체육센타),,2021-12-19
14919,성남,(주)커피빈푸드,,2021-12-19
14920,창원,주식회사현동이엔지,,2021-12-19
14921,안양,(주)KT,(주)케이티 군포지사,2021-12-19
14922,진주,(주)신세계푸드,신세계푸드-진주이마트,2021-12-19
14923,여수,주택관리공단(주),주택관리공단(주)여천무선1관리소,2021-12-19
14924,중부청,주식회사대주정밀,,2021-12-20
14925,중부청,(주)우림코윈인천지점,,2021-12-20
14926,중부청,(주)쏠트리,,2021-12-20
14927,전주,(주)참식품,,2021-12-20
14928,전주,(주)대희정밀,,2021-12-20
14929,전주,（주）예성이엔지,,2021-12-20
14930,평택,(주)오주포장,,2021-12-20
14931,고양,(주)한강모터스,,2021-12-20
14932,평택,(주)에스이티,,2021-12-20
14933,의정부,동북산업(주),,2021-12-20
14934,고양,(주)태진스메트,,2021-12-20
14935,경기,현성주식회사,,2021-12-20
14936,의정부,주식회사현대베스트메탈,,2021-12-20
14937,경기,(주)후로웰,,2021-12-20
14938,평택,주식회사클라인즈,,2021-12-20
14939,경기,주식회사에스에이치티,,2021-12-20
14940,경기,유진코리아,,2021-12-20
14941,의정부,인터내셔날플내트케이블,,2021-12-20
14942,익산,황등농협RPC,,2021-12-20
14943,경기,(주)성진특수잉크,,2021-12-20
14944,경기,주식회사가이오(GAIO),,2021-12-20
14945,경기,(주)크린팩,,2021-12-20
14946,경기,(주)삼표산업용인공장,,2021-12-20
14947,인천북부,삼창주철공업(주),,2021-12-20
14948,경기,(주)이랑텍,,2021-12-20
14949,경기,주식회사믿음에프엔비,,2021-12-20
14950,경기,환경시설관리(주)화성2,,2021-12-20
14951,의정부,(주)명진푸드시스템,,2021-12-20
14952,경기,"주식회사바스트이엔지(VastengCo.,Ltd.)",,2021-12-20
14953,의정부,소원아스콘(주),,2021-12-20
14954,의정부,쌍용자동차남양주정비사업소주식회사,,2021-12-20
14955,고양,고려인삼과학(주),,2021-12-20
14956,경기,(주)영인이엔지,,2021-12-20
14957,경기,주식회사삼성지에스티,,2021-12-20
14958,군산,에스지（SG）주식회사,,2021-12-20
14959,경기,(주)경성물류,,2021-12-20
14960,평택,(주)제이에스이엔지,,2021-12-20
14961,평택,지엘부（주）,2021년 생산기지 주요 구축물 유지관리용역,2021-12-20
14962,경기,(주)KT,(주)케이티 수원지사,2021-12-20
14963,평택,(주)케이티안성지점,,2021-12-20
14964,경기,(주)현대그린푸드,리바트,2021-12-20
14965,평택,（주）건국방재엔지니어링/한국가스공사평택기지소방대위탁용역,,2021-12-20
14966,고양,(주)문화유통북스,,2021-12-20
14967,고양,(주)KT,(주)케이티 파주지사,2021-12-20
14968,경기,르노삼성자동차(주)수원사업소,,2021-12-20
14969,전주,(주)맨파워코리아,삼양화성(주),2021-12-20
14970,평택,티온에스주식회사,한국가스공사 평택기지본부,2021-12-20
14971,경기,(주)에스에이치인터내셔날,,2021-12-20
14972,평택,(주)코압섹(임대및사업서비스업),한국가스공사평택기지본부,2021-12-20
14973,평택,(주)케이티평택지사,,2021-12-20
14974,의정부,(주)신세계푸드,신세계백화점 의정부점,2021-12-20
14975,경기,주식회사에스피네이처화성사업소,,2021-12-20
14976,경기,라온산업주식회사,,2021-12-20
14977,평택,(주)에스피네이처안성사업소,,2021-12-20
14978,평택,(주)한준에프알평택지점,,2021-12-20
14979,평택,(주)청인이엔지/한국가스공사 평택기지본부,,2021-12-20
14980,인천북부,세화종합관리(주)-부개역푸르지오아파트,,2021-12-20
14981,인천북부,인천광역시부평구시설관리공단(북부교육),,2021-12-20
14982,경기,(주)케이티발안지사,,2021-12-20
14983,서울관악,（주）한송이푸드,,2021-12-21
14984,강릉,진영산업주식회사,,2021-12-21
14985,대구청,제이에스테크,,2021-12-21
14986,여수,한국항공우주연구원고흥항공센터,,2021-12-21
14987,대구청,(주)남양산업,,2021-12-21
14988,서울동부,비앤에스프린팅,,2021-12-21
14989,대구청,주식회사영남볼트,,2021-12-21
14990,제주,영흥피시산업(주）,,2021-12-21
14991,대구청,원일산업,,2021-12-21
14992,대구청,동양뉴세라믹스,,2021-12-21
14993,대구청,(주)광성테크엠,,2021-12-21
14994,제주,한국교통안전공단,교통안전공단제주지사,2021-12-21
14995,대구청,(주)하나산업,,2021-12-21
14996,성남,(주)부경테크,,2021-12-21
14997,영월,한전본사,한국전력공사 평창지사,2021-12-21
14998,제주,제주경주마육성목장,,2021-12-21
14999,태백,한국교통안전공단,교통안전공단태백자동차검사소,2021-12-21
15000,서울서부,주양제이앤와이（주）,,2021-12-21
15001,성남,주택관리공단(주),주택관리공단(주)하남풍산3 관리소,2021-12-21
15002,제주,주택관리공단(주)으뜸마을관리소,,2021-12-21
15003,성남,주택관리공단(주),주택관리공단하남풍산1관리소,2021-12-21
15004,제주,(주)신세계푸드,신세계푸드 신제주점,2021-12-21
15005,대구청,주택관리공단（주）영천야사４관리소,,2021-12-21
15006,강릉,한전본사,한국전력공사 강릉전력지사,2021-12-21
15007,강릉,차도산업(주),,2021-12-21
15008,대구청,(주)맨투맨서비스,(주)신세계 동대구복합환승센터/신세계백화점 보안팀,2021-12-21
15009,양산,상신이디피(주),,2021-12-22
15010,양산,주식회사　동은,,2021-12-22
15011,양산,경남산업,,2021-12-22
15012,양산,(주)파워레인김해지점,,2021-12-22
